Purl,Title,Source Id,Collection ID,Hydrus Collection,Object Type,Status,Reg. Date,Pub. Date,
"http://purl.stanford.edu/ts818gs4672","The Collected Works of Joseph de Maistre","Hydrus:item-yahairaa-2014-06-19T22:47:44.740Z","gp587pb1436","Humanities Text Services Full-Text Intelex Data Collection","item","v2 Accessioned","2014-06-19","2014-08-01",
"http://purl.stanford.edu/ts913hj7085",""Frederick Emmons Terman, 1900-1982: Some Recollections"","Hydrus:collection-jejohns1-2013-09-19T19:44:16.796Z","","","collection; set","v1 Accessioned","2013-09-19","2013-09-19",
"http://purl.stanford.edu/tt048sb8799","Stanford University Endowment Records","Hydrus:collection-dhartwig-2014-04-09T23:02:40.002Z","","","collection; set","v1 Accessioned","2014-04-09","2014-04-10",
"http://purl.stanford.edu/tt055vt3204","Diffusion Model and the Energy Fluctuation Scale: A Unified Approach to Extremes and Fatigue","Hydrus:item-petucket-2013-09-12T18:20:56.568Z","mz198fp9366","John A. Blume Earthquake Engineering Center Technical Report Series","item","v2 Accessioned","2013-09-12","2014-01-25",
"http://purl.stanford.edu/tt090cy6528","Photographs","Hydrus:item-dhartwig-2015-02-03T18:56:54.432Z","vj504zp7853","Bert Forbes Photographs","item","v1 Registered","2015-02-03","",
"http://purl.stanford.edu/tt103jr6546","2013 Monterey Motorsports Reunion","Hydrus:item-kegelman-2015-04-22T22:02:15.991Z","cv083fq4881","Revs Vehicle Dynamics Database","item","v1 Registered","2015-04-22","",
"http://purl.stanford.edu/tt238hr5690","Manon Lescaut","Hydrus:item-jmanton-2013-07-15T23:00:15.301Z","xg598bt7576","Donald Pippin Collection - MUS.0003","item","v2 Accessioned","2013-07-15","2014-05-19",
"http://purl.stanford.edu/tt331bk5979","Harry C. Peterson Papers","Hydrus:collection-dhartwig-2015-01-17T19:55:05.154Z","","","collection; set","v1 Accessioned","2015-01-17","2015-01-17",
"http://purl.stanford.edu/tt473rm7734","Generation Anthropocene: The (Mad) Science of Geoengineering","Hydrus:item-luckett-2013-04-11T20:15:19.271Z","bc225xg9715","Generation Anthropocene","item","v1 Accessioned","2013-04-11","2013-04-11",
"http://purl.stanford.edu/tt514pw4466","Transpression Along the Southern San Andreas Fault, Durmid Hill, California","Hydrus:item-elenas55-2015-06-29T21:17:40.352Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-29","2015-07-20",
"http://purl.stanford.edu/tt543wn5415","Inventory of French 18th-Century Judicial and Administrative Sources at the Stanford University Libraries","Hydrus:item-ssussman-2015-02-27T00:23:12.090Z","sp996nh5844","French 18th-Century Judicial and Administrative Sources in Stanford University Libraries, Inventory","item","v1 Accessioned","2015-02-27","2015-04-07",
"http://purl.stanford.edu/tt774yj9847","SAUTI: Stanford Journal of African Studies","Hydrus:collection-dhartwig-2013-03-18T23:32:09.822Z","","","collection; set","v1 Accessioned","2013-03-18","2013-03-19",
"http://purl.stanford.edu/tt777hq7975","Irvin D. Yalom Papers","Hydrus:collection-dhartwig-2013-06-10T20:45:17.157Z","","","collection; set","v1 Accessioned","2013-06-10","2013-06-10",
"http://purl.stanford.edu/tt999fm2734","Long Term Monitoring of Elephant Seals on the West Beach of Hopkins Marine Station","Hydrus:item-dkohrs-2013-03-11T20:01:47.122Z","pn808wc6253","Hopkins Marine Station Collection","item","v3 Accessioned","2013-03-11","2014-02-12",
"http://purl.stanford.edu/tv034vw3707","APO for History 50N: Who Killed Jane Stanford?","Hydrus:adminPolicy-dhartwig-2015-03-26T17:02:27.385Z","","","adminPolicy","v1 Accessioned","2015-03-26","2015-03-31",
"http://purl.stanford.edu/tv061gc5273","Presentations for Spring 2010-2011","Hydrus:item-dmchen-2013-12-10T19:35:45.892Z","ff984ns9763","Multimedia Files for Digital Image Processing Class at Stanford","item","v2 Accessioned","2013-12-10","2013-12-15",
"http://purl.stanford.edu/tv224nt5377","SURJ (Stanford Undergraduate Research Journal)","Hydrus:collection-dhartwig-2013-03-12T23:19:21.526Z","","","collection; set","v1 Accessioned","2013-03-12","2013-03-13",
"http://purl.stanford.edu/tv307rd3537","APO for Stanford Pioneers in Science","Hydrus:adminPolicy-dhartwig-2013-06-03T20:44:27.395Z","","","adminPolicy","v2 Accessioned","2013-06-03","2014-08-07",
"http://purl.stanford.edu/tv340cp6363","Brontës and Elizabeth Gaskell Collection","Hydrus:item-dayanas-2014-06-17T19:18:14.910Z","xk489nz9295","Humanities Text Services Full-Text Data Collection","item","v1 Accessioned","2014-06-17","2014-06-17",
"http://purl.stanford.edu/tv390ww8743","AutoGrade: A Smart System for Safety and Savings","Hydrus:item-blalbrit-2013-05-06T19:00:02.595Z","xf112dv1419","Big Idea Festival for Automotive Interfaces 2013","item","v2 Accessioned","2013-05-06","2013-08-20",
"http://purl.stanford.edu/tv505hj0788","The History and Significance of the Hovden Cannery, Cannery Row, Monterey, California, 1914-1973","Hydrus:collection-dhartwig-2015-01-27T18:24:08.071Z","","","collection; set","v1 Accessioned","2015-01-27","2015-01-28",
"http://purl.stanford.edu/tv534xh7825","Stanford University, Class of 1979, Records","Hydrus:collection-dhartwig-2014-11-18T22:13:33.698Z","","","collection; set","v1 Accessioned","2014-11-18","2014-11-18",
"http://purl.stanford.edu/tv656fs8264","APO for A Conversation with Ernie Nevers","Hydrus:adminPolicy-dhartwig-2014-12-19T17:57:20.885Z","","","adminPolicy","v1 Accessioned","2014-12-19","2014-12-19",
"http://purl.stanford.edu/tv681wh2639","APO for Loren R. Mosher Papers","Hydrus:adminPolicy-dhartwig-2013-06-21T16:46:31.499Z","","","adminPolicy","v2 Accessioned","2013-06-21","2014-08-07",
"http://purl.stanford.edu/tv772yw7657","Marriage of Figaro","Hydrus:item-jmanton-2013-07-15T21:19:13.134Z","xg598bt7576","Donald Pippin Collection - MUS.0003","item","v2 Accessioned","2013-07-15","2014-05-19",
"http://purl.stanford.edu/tv807cq5511","Shows","Hydrus:item-dhartwig-2013-04-22T19:18:56.514Z","sc290xp7428","Philosophy Talk","item","v1 Registered","2013-04-22","",
"http://purl.stanford.edu/tv969qt0755","Google Now+: Extending Google Now for semi-autonomous automobiles","Hydrus:item-hfrost-2013-05-09T05:11:10.884Z","xf112dv1419","Big Idea Festival for Automotive Interfaces 2013","item","v2 Accessioned","2013-05-09","2013-08-20",
"http://purl.stanford.edu/tw006tv4093","Entitled opinions (about life and literature) with Robert Harrison","Hydrus:collection-dhartwig-2013-06-07T16:58:15.751Z","","","collection; set","v1 Accessioned","2013-06-07","2013-06-07",
"http://purl.stanford.edu/tw026ns7606","Audiovisual material","Hydrus:item-dhartwig-2013-06-05T17:54:31.100Z","gn949pn4851","William Shockley Papers","item","v2 Accessioned","2013-06-05","2014-04-04",
"http://purl.stanford.edu/tw216jk7743","The Influence of Oblique Reactivation on Normal Fault and Basin Geometry: An Experimental Study","Hydrus:item-elenas55-2015-06-28T20:59:51.009Z","vd298zm5495","The Stanford Rock Fracture Project","item","v2 Accessioned","2015-06-28","2015-07-29",
"http://purl.stanford.edu/tw218mr4639","Nonlinear Ship Loads and Ship Fatigue Reliability","Hydrus:item-kbugyi-2014-08-28T22:09:55.895Z","jx221pk5832","Reliability of Marine Structures Program","item","v1 Accessioned","2014-08-28","2014-08-28",
"http://purl.stanford.edu/tw380bt4027","Arts and activism","Hydrus:item-dhartwig-2013-03-22T23:05:17.082Z","zh988kq3827","Occupy the Future Collection","item","v2 Accessioned","2013-03-22","2014-04-04",
"http://purl.stanford.edu/tw400ry9669","Modes of operation of polydisciplinary research teams. [TR 62]","Hydrus:item-regirob-2014-07-29T19:08:11.587Z","vj354pj0087","Laboratory for Social Research Technical Report Series (1961-1985), Stanford University Department of Sociology","item","v1 Registered","2014-07-29","",
"http://purl.stanford.edu/tw648nr5460","Conservative Christian Homeschooling in the United States: Is it Producing Good Citizens?","Hydrus:item-reganmk-2014-10-16T19:14:29.308Z","xx313vx3974","Stanford Master's Theses","item","v3 Accessioned","2014-10-16","2014-10-29",
"http://purl.stanford.edu/tw880nx2984","Transcripts","Hydrus:item-dhartwig-2015-01-21T01:51:05.641Z","dv465hb9473","Stanford Anti-War Rallies Transcripts","item","v1 Accessioned","2015-01-21","2015-01-21",
"http://purl.stanford.edu/tw961mw7073","APO for WASC Accreditation","Hydrus:adminPolicy-dhartwig-2013-04-09T16:47:04.376Z","","","adminPolicy","v2 Accessioned","2013-04-09","2014-08-07",
"http://purl.stanford.edu/tx046hs1668","Ethnic Collective Action in Contemporary Urban U.S. - Data on Conflicts and Protests","Hydrus:item-ronbo-2013-03-06T00:35:22.562Z","nz851dz8474","SSDS Social Science Data Collection","item","v1 Registered","2013-03-06","",
"http://purl.stanford.edu/tx051vh4121","Who's Who","Hydrus:item-dhartwig-2013-06-15T00:41:57.191Z","vb305yq3208","Stanford University, Board of Trustees, Who's Who","item","v2 Accessioned","2013-06-15","2014-04-04",
"http://purl.stanford.edu/tx062fx6721","Probabilistic seismic demand analysis: Spectrum matching and design","Hydrus:item-kbugyi-2014-08-26T22:16:04.986Z","jx221pk5832","Reliability of Marine Structures Program","item","v2 Accessioned","2014-08-26","2015-02-11",
"http://purl.stanford.edu/tx147nj4170","Xpress: Express Yourself","Hydrus:item-hfrost-2013-05-07T00:11:51.740Z","xf112dv1419","Big Idea Festival for Automotive Interfaces 2013","item","v3 Accessioned","2013-05-07","2013-08-20",
"http://purl.stanford.edu/tx168dd3162","Terry Allen Winograd Papers","Hydrus:collection-dhartwig-2014-01-07T18:23:13.612Z","","","collection; set","v1 Accessioned","2014-01-07","2014-01-07",
"http://purl.stanford.edu/tx287mn1141","Medi: Your Health In Your Hands","Hydrus:item-stephlim-2015-03-12T23:32:40.755Z","kq629sd5182","ME310 Project Based Engineering Design","item","v1 Registered","2015-03-12","",
"http://purl.stanford.edu/tx293nf8350","Microfabricated Thermionic Electron Emitters","Hydrus:item-bhuffman-2014-05-29T17:16:12.590Z","jg722zc0626","Undergraduate Theses, School of Engineering","item","v1 Accessioned","2014-05-29","2014-05-29",
"http://purl.stanford.edu/tx318pr4211","Pneumatic Pneus Founding Chapter Newsletter, 2010, June Issue","Hydrus:item-jessie2-2015-06-17T17:27:43.924Z","tb053xc7429","Jack Edwards Pneumatic Pneus Collection","item","v1 Registered","2015-06-17","",
"http://purl.stanford.edu/tx333sq6426","Inhibition of the RSK-CREB Signaling Axis as a Therapeutic Strategy for Acute Myeloid Leukemia","Hydrus:item-rdutta-2015-04-23T20:36:20.340Z","pw312hc5457","Undergraduate Theses, Department of Biology, 2014-2015","item","v2 Accessioned","2015-04-23","2015-05-22",
"http://purl.stanford.edu/tx396yy5618","Baccalaureate","Hydrus:item-dhartwig-2013-06-04T21:34:51.686Z","vh598hq5249","Stanford University, Office for Religious Life, Records","item","v7 Accessioned","2013-06-04","2015-07-30",
"http://purl.stanford.edu/tx464gk9944","Bias and Bias Correction in Multi-Site Instrumental Variables Analysis Of Heterogeneous Mediator Effects","Hydrus:item-hfrost-2014-04-17T05:28:12.086Z","tz959sb6952","Graduate School of Education Open Archive","item","v1 Registered","2014-04-17","",
"http://purl.stanford.edu/tx480zt6533","AMICA Bulletin, 2005, Volume 42, Issue 5","Hydrus:item-jessie2-2015-06-15T22:01:27.194Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/tx512xr9971","Photographs","Hydrus:item-dhartwig-2014-11-14T16:57:49.856Z","hp287kb7431","Stacy H. Geiken Photographs of Green Library, Bing Wing","item","v1 Accessioned","2014-11-14","2014-11-15",
"http://purl.stanford.edu/tx527hh4640","The "Document-Based Lesson": Bringing Disciplinary Inquiry into High School History Classrooms with Adolescent Struggling Readers","Hydrus:item-wilsonw-2014-04-25T17:58:10.535Z","tz959sb6952","Graduate School of Education Open Archive","item","v1 Accessioned","2014-04-25","2014-04-25",
"http://purl.stanford.edu/tx576jq0218","AMICA Bulletin, 1996, Volume 33, Issue 4","Hydrus:item-jessie2-2015-06-15T19:40:20.409Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-15","2015-06-15",
"http://purl.stanford.edu/tx584xr6461","Graphics","Hydrus:item-dhartwig-2013-03-22T22:27:36.819Z","sv597dr9419","Occupy Stanford Collection","item","v2 Accessioned","2013-03-22","2014-04-04",
"http://purl.stanford.edu/tx643tn3188","APO for Bert Forbes Photographs","Hydrus:adminPolicy-dhartwig-2015-02-03T18:55:07.944Z","","","adminPolicy","v1 Accessioned","2015-02-03","2015-02-03",
"http://purl.stanford.edu/tx791jj8978","Nonlinear Spectroscopy of Rubidium and Frequency Stabilization of a 1560 nm Diode Laser","Hydrus:item-zzyan-2014-06-04T05:40:11.662Z","ds247vz0452","Undergraduate Theses, Department of Physics","item","v1 Accessioned","2014-06-04","2014-06-04",
"http://purl.stanford.edu/tx853fp2857","Software Carpentry Bootcamp recordings from August 14, 2014","Hydrus:item-amyhodge-2014-08-21T16:26:11.441Z","gb482gq5743","Stanford Software Carpentry Bootcamps","item","v1 Accessioned","2014-08-21","2014-08-21",
"http://purl.stanford.edu/tx899rc7936","APO for Stanford Women's Club of San Francisco, "When the World Changed: Impact of World War II on Women at Stanford"","Hydrus:adminPolicy-dhartwig-2013-04-08T23:54:42.309Z","","","adminPolicy","v2 Accessioned","2013-04-08","2014-08-07",
"http://purl.stanford.edu/ty050zf8370","AMICA Bulletin, 1970, Volume 7, Issue 8","Hydrus:item-jessie2-2015-06-10T18:31:25.737Z","xm889sd1281","Terry Smythe AMICA Collection","item","v1 Accessioned","2015-06-10","2015-06-10",
"http://purl.stanford.edu/ty162zv7580","Water Governance and Climate Change: Drought in California as a Lens on Our Climate Future","Hydrus:item-kgust-2015-05-01T18:51:10.069Z","bq187rh3787","Water in the West","item","v1 Accessioned","2015-05-01","2015-05-04",
"http://purl.stanford.edu/ty163zq9553","Photographs","Hydrus:item-dhartwig-2013-06-15T17:19:17.174Z","wg216fj7693","Stanford University, Bing Overseas Studies Program, Records","item","v2 Accessioned","2013-06-15","2014-04-04",
"http://purl.stanford.edu/ty300fw9790","xFolio: Executive Collaboration Systems","Hydrus:item-mlehman2-2014-07-11T19:20:20.617Z","yd434fg1175","ME310 student project reports","item","v1 Registered","2014-07-11","",
"http://purl.stanford.edu/ty340qf4171","Fault Linkage and Evolution of the Fault Core in Sandstone, Valley of Fire State Park, Nevada: A Preliminary Report","Hydrus:item-elenas55-2015-06-27T19:03:16.432Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-27","2015-07-20",
"http://purl.stanford.edu/ty402kg8069","APO for Stanford Presidential Lectures in the Humanities and Arts","Hydrus:adminPolicy-dhartwig-2013-06-11T16:13:02.596Z","","","adminPolicy","v2 Accessioned","2013-06-11","2014-08-07",
"http://purl.stanford.edu/ty572pf7123","Prediction of Fracture Density and Drainage Distance in Layered Rock Masses Using Borehole Data","Hydrus:item-elenas55-2015-06-23T23:47:36.059Z","vd298zm5495","The Stanford Rock Fracture Project","item","v1 Accessioned","2015-06-23","2015-07-20",
"http://purl.stanford.edu/ty743wm0288","Culturally Immersive Programming for Native American/Alaska Native Students: Benefits, Impacts, and Implications Based Upon a Survey of NERDS (Native Education Raising Dedicated Students)","Hydrus:item-dahltonb-2015-05-28T21:00:06.911Z","qs035dj7859","Undergraduate Honors Theses, Graduate School of Education","item","v2 Accessioned","2015-05-28","2015-06-08",
"http://purl.stanford.edu/ty796bv4577","Hydrus","Hydrus:item-amyhodge-2013-09-04T17:15:41.098Z","nc035fh7626","Test collection [WILL BE DELETED]","item","v1 Registered","2013-09-04","",
"http://purl.stanford.edu/ty863kx4478","Constitutional Promises and Environmental Protection","Hydrus:item-parikhs-2015-05-13T20:58:07.772Z","vs366nb6695","Program in International Relations Honors Theses","item","v1 Accessioned","2015-05-13","2015-05-13",
"http://purl.stanford.edu/ty982db8567","AMICA Founding Chapter Newsletter, 1978, May Issue","Hydrus:item-jessie2-2015-06-16T19:23:09.402Z","tb053xc7429","Jack Edwards Pneumatic Pneus Collection","item","v1 Registered","2015-06-16","",
"http://purl.stanford.edu/tz085bh2075","Stanford Women's Club of San Francisco, "When the World Changed: Impact of World War II on Women at Stanford"","Hydrus:collection-dhartwig-2013-04-08T23:54:48.421Z","","","collection; set","v1 Accessioned","2013-04-08","2013-04-09",
"http://purl.stanford.edu/tz123dt3431","Performance-Based Assessment of Existing Structures Accounting for Residual Displacements","Hydrus:item-jwible-2013-09-12T18:22:40.554Z","mz198fp9366","John A. Blume Earthquake Engineering Center Technical Report Series","item","v1 Accessioned","2013-09-12","2013-11-22",
"http://purl.stanford.edu/tz124hw0000","Code and Data Deposition for: The Phase Transition of Matrix Recovery from Gaussian Measurements Matches the Minimax MSE of Matrix Denoising","Hydrus:item-hfrost-2013-02-13T17:53:20.107Z","md919gh6774","Stanford Research Data","item","v2 Accessioned","2013-02-13","2013-09-24",
